,user_id,created_at,ip,QID11_TEXT_translated
4291,1003680493,2024-03-16 04:46:46.244068,176.113.149.11,"Responsible, open to new things, purposeful, ready to learn to improve her knowledge. In the professional sphere, accounting, in everyday life needlework, cooking, active recreation, gardening."
4292,1003915075,2024-03-25 20:46:18.596309,0.0.0.0,i want pizza
4293,1004523710,2024-03-15 06:17:41.981130,188.163.115.68,"Persistent, I like to work at the apiary, embroidery and pastry making are my separate hobbies. For a certain period of time, she made handmade candies from healthy products without sugar. I really like to travel, in search of new interesting locations, a particular love is the Carpathians"
4294,1004627260,2024-02-26 17:06:15.817793,0.0.0.0,
4295,988090247,2024-03-18 11:29:43.480999,91.215.68.75,"I am a mother on maternity leave to care for a child with a disability. Now my life is child care and household management. Before pregnancy, I worked as a pharmacist in a pharmacy. She sold medicines, advised people about their needs."
4296,97689446,2024-04-03 08:02:38.723302,0.0.0.0,
4298,1005540754,2024-03-13 08:26:56.648070,130.0.40.242,"calm, honest, I know how to communicate with people."
4299,1007506384,2024-04-14 16:57:52.203233,188.163.83.251,I like to work
4300,1008822853,2024-03-07 14:19:01.483861,31.42.178.71,I like to work on the phone in any free time.
4301,1009331704,2024-03-07 14:22:35.626316,88.155.141.209,"I am a mother on maternity leave, a teacher by profession. I'm running an Instagram page now"
4302,1009407654,2024-03-07 14:33:04.193209,31.134.118.61,I have a positive attitude towards work
4303,1011419778,2024-02-17 10:25:15.168599,188.163.109.94,"I am quite a creative person. Throughout my life, I have tried quite a few creative directions, such as: dancing, drawing, knitting, sewing, beading, modeling clay. I believe that it had a great influence on me as a child, so even now I would like to do something creative, such as web design, in addition to higher education."
4304,1013336030,2024-01-11 17:09:49.804358,0.0.0.0,
4305,1014761621,2024-03-24 06:47:11.643124,0.0.0.0,
4306,1015739137,2024-03-19 15:45:29.876759,176.115.96.30,Ukrainian women are strong!
4307,1016267052,2024-03-26 10:56:01.441014,188.163.42.31,"Purposeful, punctual, creative, I treat work with great responsibility"
4308,1017972035,2024-03-28 14:03:06.163906,91.203.165.113,I am painstaking and attentive to any work. Always focused and honest
4309,1018545735,2024-03-10 16:13:19.054410,0.0.0.0,
4310,1019507555,2024-03-13 17:31:04.809560,193.160.227.206,"I am a mother on maternity leave, I like to care for and grow plants, I like to spend time in nature, I like fishing"
4311,1022334700,2024-04-01 15:42:26.977531,93.175.194.66,"I am a mother on maternity leave and I work online, I recently learned a new profession as an SMM specialist, which I really like."
4312,1022840032,2024-02-27 18:09:34.215768,0.0.0.0,
4313,1023520777,2024-03-07 04:57:18.261317,46.211.2.192,Responsible and punctual. I love my work
4314,1024887835,2024-01-11 18:00:13.928807,0.0.0.0,
4315,1026637015,2024-03-18 21:40:09.827248,0.0.0.0,
4316,1006716775,2024-03-19 17:21:38.040148,46.150.83.0,A tourist and a scientist in one bottle
4317,225230705,2023-12-26 06:53:32.338084,0.0.0.0,
4318,1026775363,2024-03-14 17:01:02.060749,89.209.140.5,"I like active but calm work, I like good and calm people, I don't like evil people"
4319,1027770953,2024-03-07 14:31:15.917170,0.0.0.0,
4320,1028651639,2024-04-15 04:29:00.330934,77.120.153.230,Responsible. Stress resistant
4321,1029125561,2024-03-24 14:49:59.200408,91.225.4.242,"An optimist, I love everything new"
4322,1029227657,2024-01-17 22:12:39.799295,0.0.0.0,
4323,1029538976,2024-04-11 19:31:00.985658,46.46.106.95,"Cheerful, young, happy, I like to walk in the park and feed the ducks:)"
4324,1029550865,2024-02-12 17:03:14.170741,0.0.0.0,
4326,1031945332,2024-02-29 19:39:56.659343,0.0.0.0,
4327,1032190292,2024-03-30 20:29:49.691876,188.163.19.21,"Independent, married, knowing what I want.
I like to cook, nature and silence.
Demanding to herself and her subordinates (to relatives as well).
Ambitious, purposeful."
4328,1033234999,2024-03-07 14:27:07.860087,2a02:2378:11a6:8aa2::1,"I am a workaholic, I love my family and children very much. I dream that the war in our Ukraine will end 🙏🙏🙏 So that everyone is alive and healthy 🙏🙏🙏🙏"
4329,1034375359,2024-03-25 19:17:09.776571,0.0.0.0,
4330,1034686613,2024-03-07 15:19:39.085977,91.204.86.131,I love taking surveys
4331,1035132692,2024-03-15 01:34:46.259554,2a00:bc00:8801:b62f:8dd7:f9bf:88a6:2dd1,"A young mother is on maternity leave, she worked in the production of dairy products, I know production technologies, I really like to work because it is interesting and profitable. I like to spend my free time in the kitchen, I like to cook and bake, I like to do flowers. And a pet cat"
4332,1036329863,2024-03-29 07:25:37.673233,0.0.0.0,
4333,1036581790,2024-03-28 21:04:37.076640,178.74.225.125,"A calm, rational person who tries to develop critical thinking. I take responsibility for my work and try to do it well and on time. I don't quite understand what kind of activities we are talking about, so I won't answer."
4334,1036957107,2024-03-13 16:49:16.685169,194.44.99.204,"Attention, stress resistance, stubbornness, achievement of set goals, purposefulness"
4335,1036961501,2024-03-25 17:21:11.860255,0.0.0.0,
4336,1037244909,2024-03-21 08:23:21.867348,185.183.95.212,I am very responsible
4337,1038916883,2024-03-18 14:53:45.535385,91.225.38.94,I hate it
4338,1039400845,2024-03-28 20:20:48.111142,0.0.0.0,
4339,1039657923,2024-03-13 13:41:36.016231,195.160.206.196,I like to take such surveys
4340,1028029472,2024-04-10 13:50:53.881062,109.87.152.196,"Mother, wife, book lover"
4341,314982377,2024-04-07 13:12:13.297617,0.0.0.0,
4343,1040444268,2024-04-07 19:12:04.641741,176.8.119.225,"I love my job. I like to spend time with children, travel."
4344,1041543097,2024-02-28 21:56:42.343845,195.64.229.162,"I am focused, meticulous in my work, I work for the result and get pleasure from it. I also like to read various literature, I am interested in cooking, my hobby is knitting."
4346,1042829468,2024-03-07 14:24:16.116211,176.108.106.24,I am a calm and balanced person. I like to work and get pleasure from it
4348,1045687632,2024-03-16 17:08:03.530783,0.0.0.0,
4350,1045923630,2024-04-09 12:01:36.177009,46.211.105.40,"Responsible, hardworking, patient. I like to paint pictures by numbers."
4351,1046638605,2024-03-08 18:57:40.278352,31.43.14.240,"I am 26 years old, I basically love my job, I like to knit or read in my spare time. I'm an introvert, so I don't often like to be outside or in noisy places. I am also interested in psychology."
4352,1047872454,2024-02-21 07:59:38.810503,0.0.0.0,
4354,1050384977,2024-03-07 15:19:47.880481,88.155.139.83,"At the moment, I am a housewife, I attend a Protestant church, in my free time I try to fake things on the Internet, I like needlework, music, self-care, cooking, I don't like to clean, but I have to do it)
I love my family and taking care of them
We are building our own house, so I am actively interested in construction and interior design."
4355,1050951088,2024-04-14 12:12:13.176006,178.74.221.218,"I am a very responsible person, organized and punctual."
4356,1052057690,2024-03-06 17:17:28.734208,91.202.106.46,A tired woman who is ready to take on any job in order to survive in this world
4357,1054394359,2024-03-07 14:11:52.970512,0.0.0.0,
4358,1056891290,2024-04-05 11:27:17.408971,88.155.51.230,I strive to grow in various fields of activity
4359,1057409312,2024-04-06 20:54:41.854504,31.144.53.176,I love my art major and I love singing in the choir. I love animals.
4360,1040318773,2024-03-09 14:14:38.965771,176.36.223.93,"I am a woman, I have 1 minor child, I am married, I am 40 years old, I have been working in the field of retail trade for more than 20 years, I have one year of experience in HR."
4363,1059428062,2024-03-21 03:02:10.918725,91.196.55.185,Nice lady from Lviv
4364,1059647609,2024-04-04 17:17:16.850897,134.249.184.89,"Responsible, love justice, sometimes too stubborn"
4365,1059959413,2024-04-06 16:56:38.127030,88.155.253.60,"I like to read, study languages, cultures of other peoples. Purposeful, responsible, communicative, honest, decent, I like to analyze the events that are happening"
4366,1060626109,2024-03-25 19:30:45.972377,109.108.95.58,"I like music, drawing, traveling. Housework takes up a lot of time"
4367,1061205785,2024-03-27 18:24:35.796266,188.163.5.26,"I work in a kindergarten, I like to travel."
4368,1064302385,2024-03-07 15:53:06.235748,0.0.0.0,"I am cheerful, cheerful. As friends say, a good friend, always smiling😁. I work very hard, responsible, diligent. I love walks. Go shopping 😉"
4370,1064368445,2024-03-02 11:41:09.070412,178.137.135.71,"I have a sense of humor and philosophical views on life. I think that everything needs a balance, and you have to think with your own head. My hobbies are related to creativity, needlework. I try to do the work well, if I have already undertaken it."
4371,1064759993,2024-03-14 20:47:48.130445,188.163.114.184,Practical. Attentive to work related details
4372,1065434749,2024-02-28 21:20:44.260652,128.124.220.1,"I am a single mother of two children, one of whom is a disabled child, I work and also volunteer"
4373,1065659007,2024-02-21 14:47:08.003989,0.0.0.0,
4374,1065857015,2024-03-15 05:54:24.225045,178.150.245.117,I like to do interesting things where you can think
4375,1065861596,2024-03-07 14:25:16.446571,2a02:2378:1017:639b:355d:94a5:ae74:957a,My hobbies are cooking and drawing.
4376,1066351156,2024-02-28 06:54:43.887515,91.211.135.135,Meaningless input
4377,1066527785,2024-03-26 04:37:56.555763,0.0.0.0,
4378,1066906745,2024-03-07 15:53:12.544825,2a02:2378:1286:a293::1,"Before maternity leave, she worked as a farm worker. I really like my work."
4379,1068318574,2024-03-14 10:13:31.755492,81.163.216.239,I love my job very much
4380,1069225645,2024-01-11 17:29:06.939874,0.0.0.0,
4381,1070285025,2024-02-13 04:43:48.769458,0.0.0.0,
4382,1070988085,2024-03-07 15:18:55.101809,2a02:2378:1093:f3fb:4d89:a49:86c6:1d65,I don't know
4383,1072110453,2024-03-07 14:13:02.084806,176.32.4.157,I don't want to write about it
4384,1072250721,2024-03-07 14:12:46.586847,0.0.0.0,
4385,1060434772,2024-02-21 11:31:50.004495,46.150.68.195,"I am a young woman who likes to be creative: I create videos for TikTok,; which follows the events taking place in the country and the world; who is interested in books and loves to read them; who is interested in music and likes to listen to it; who has a good intuition, a sense of humor; has his own opinion and position; which is ready to support or come to the rescue; who knows how to empathize; educated and wise."
4388,1076173310,2024-03-08 08:25:46.921269,194.54.160.220,I want to earn money
4389,1076962644,2024-02-28 18:50:05.456729,0.0.0.0,
4390,1077076821,2024-01-12 03:05:46.329377,0.0.0.0,
4391,1077711840,2024-04-03 15:19:03.033495,0.0.0.0,
4392,1078296912,2024-03-05 20:29:59.486135,45.14.109.141,I like to try new things
4393,1079071367,2024-03-03 17:09:43.975180,91.241.107.116,I love my work
4394,1080354440,2024-04-04 04:32:57.294731,188.163.69.9,"I love
Learn something new"
4395,1081070573,2024-02-26 19:13:26.905853,0.0.0.0,
4396,1082019696,2024-03-13 11:06:58.787693,213.174.29.229,"Purposeful, I want to work harder and have results"
4397,1084152230,2024-03-30 14:14:47.006601,46.133.158.203,"creative person, I like to play the guitar, draw, read the tarot and want to explore something new more"
4398,1084254793,2024-02-26 23:29:50.717944,37.55.119.184,All the time at work.
4400,1088905496,2024-03-09 16:10:54.556406,0.0.0.0,
4401,1089546029,2024-04-05 15:15:41.638341,46.211.245.21,"Self-sufficient, responsible"
4402,1091671731,2024-03-07 14:25:38.949477,89.28.205.209,"I am a mother of two adorable girls. In this difficult time, we did not run away from the country, but live in Odessa. My husband and I work. Children go to school. I love my native land. I like to give gifts to my relatives. I like Turkish and Ukrainian series. We have a cat and an aquarium with fish. I really like Silpo pastries."
4403,1093349180,2024-02-16 12:18:12.145334,109.162.52.34,"I am active, I don't mind helping other people, I want to work to have my own funds and realize my dreams. I love to travel and dance"
4404,1094153631,2024-03-13 09:00:20.176730,91.237.27.101,I'm lazy...
4405,1095604859,2024-02-28 18:50:49.275639,0.0.0.0,
4406,1096794024,2024-03-06 15:51:28.550965,92.253.212.210,"Responsible and purposeful. I make time for work, where it takes first place. I am engaged in sports and self-development in various fields of science."
4407,1081411606,2024-02-25 14:06:20.618405,0.0.0.0,Responsible specialist. I increase the level of competence. I have several higher educations
4408,31629516,2023-12-17 14:11:49.084358,0.0.0.0,
4410,1099632801,2024-03-29 17:50:19.577038,188.163.125.119,"Sport, drive, movement, life"
4411,1100065683,2024-02-15 18:15:49.978483,188.163.21.164,Has no confidence in the future. Fear
4412,1103462677,2024-02-26 17:11:43.666316,0.0.0.0,
4413,1106728440,2024-01-17 08:21:39.908860,176.38.51.4,I want to earn
4414,1107681402,2024-02-16 21:21:30.097335,0.0.0.0,
4415,1112742621,2024-02-27 16:51:41.312672,46.211.244.209,"Responsible, quick to respond to changing life situations, ready to help."
4416,1113687740,2024-04-07 20:14:05.503651,146.120.227.216,Polling is easy for me
4417,1114369887,2024-04-07 14:22:23.967524,37.57.153.212,Creative personality. I like to create things with my own hands
4418,1114831963,2024-04-15 04:01:28.627859,5.58.87.40,"I like to benefit society, to be busy with something interesting. I am actively interested in new products"
